text_clean,text_preprocessed
deklarasi kami di surabaya dihadang dan dibatalkan dengan alasan melanggar protokol corona acara tabur bunga di tmp kalibata oleh para purnawirawan tni di malam hari kesaktian pancasila pun dibatasi dan dipertanyakan perizinannya dengan alasan protokol covid lah ini gimana,"['deklarasi', 'surabaya', 'dihadang', 'batal', 'alas', 'langgar', 'protokol', 'corona', 'acara', 'tabur', 'bunga', 'tmp', 'kalibata', 'purnawirawan', 'tni', 'malam', 'sakti', 'pancasila', 'batas', 'izin', 'alas', 'protokol', 'covid', 'gimana']"
update virus corona di surabaya dan jatim  oktober pasien sembuh melonjak banyuwangi zona merah,"['update', 'virus', 'corona', 'surabaya', 'jatim', 'oktober', 'pasien', 'sembuh', 'lonjak', 'banyuwangi', 'zona', 'merah']"
polri bagaimana dengan unjuk rasa di surabaya yg menolak pak gatot nurmantyo apakah itu tidak termasuk menyebabkan percepatan penyebaran virus corona pak,"['polri', 'unjuk', 'surabaya', 'yg', 'tolak', 'gatot', 'nurmantyo', 'sebab', 'cepat', 'sebar', 'virus', 'corona']"
duta kabonara   congratulations🎉  selamat untuk salah satu teman kita fitrania shilvy  atas terpilihnya menjadi juara  dalam pemilihan duta kabonara duta kesehatan anti hepatitis b dan corona surabaya   semangat ya shilvy dalam mengabdi menjadi duta,"['duta', 'kabonara', 'congratulations', 'selamat', 'salah', 'teman', 'fitrania', 'shilvy', 'pilih', 'juara', 'pilih', 'duta', 'kabonara', 'duta', 'sehat', 'anti', 'hepatitis', 'b', 'corona', 'surabaya', 'semangat', 'ya', 'shilvy', 'abdi', 'duta']"
surabaya amp  gresik🤣 sekarang sementara di gresik beb grgr corona jd gaberani di sby dulu,"['surabaya', 'amp', 'gresik', 'gresik', 'beb', 'grgr', 'corona', 'jd', 'gaberani', 'sby']"
pasien corona dirawat di surabaya otg didominasi anak muda,"['pasien', 'corona', 'rawat', 'surabaya', 'otg', 'dominasi', 'anak', 'muda']"
peta sebaran corona covid di surabaya pada  oktober,"['peta', 'sebar', 'corona', 'covid', 'surabaya', 'oktober']"
katanya jkt paling byk positif  ko wafat akibat corona jadi surabaya paling byk,"['jkt', 'byk', 'positif', 'ko', 'wafat', 'akibat', 'corona', 'surabaya', 'byk']"
lagu anti corona 😁 tengok gaes ga bayar        malam minggu,"['lagu', 'anti', 'corona', '', 'tengok', 'gaes', 'ga', 'bayar', 'malam', 'minggu']"
surabaya  sidoarjo  kediri   tulungagung  please corona jangan sekali kali lu nyentuh gua,"['surabaya', 'sidoarjo', 'diri', 'tulungagung', 'please', 'corona', 'kali', 'lu', 'nyentuh', 'gua']"
astaghfirullah nakes corona surabaya dilumuri tinja polisi langsung turun tangan,"['astaghfirullah', 'nakes', 'corona', 'surabaya', 'lumur', 'tinja', 'polisi', 'langsung', 'turun', 'tangan']"
memprihatinkan tenaga kesehatan surabaya dilumuri tinja saat jemput pasien corona,"['prihatin', 'tenaga', 'sehat', 'surabaya', 'lumur', 'tinja', 'jemput', 'pasien', 'corona']"
nakes corona surabaya dilumuri tinja polisi turun tangan   nakes oh nakes,"['nakes', 'corona', 'surabaya', 'lumur', 'tinja', 'polisi', 'turun', 'tangan', 'nakes', 'oh', 'nakes']"
nakes corona surabaya dilumuri tinja polisi turun tangan,"['nakes', 'corona', 'surabaya', 'lumur', 'tinja', 'polisi', 'turun', 'tangan']"
pilu nakes surabaya dilumuri tinja saat jemput pasien corona,"['pilu', 'nakes', 'surabaya', 'lumur', 'tinja', 'jemput', 'pasien', 'corona']"
perawat terpapar corona di surabaya saja pernyataan pejabat sangat tinggi spt  dan hrt yg membandingkan antar daerah dikaitkan dg pilkada sungguh tidak elok didengar masyarakat,"['awat', 'papar', 'corona', 'surabaya', 'nyata', 'jabat', 'spt', 'hrt', 'yg', 'banding', 'daerah', 'kait', 'dg', 'pilkada', 'sungguh', 'elok', 'dengar', 'masyarakat']"
surabaya kena corona soalnya °,"['surabaya', 'kena', 'corona', '']"
tenaga medis dilumuri tinja keluarga pasien corona di surabaya  via tribunjateng,"['tenaga', 'medis', 'lumur', 'tinja', 'keluarga', 'pasien', 'corona', 'surabaya', 'via', 'tribunjateng']"
tenaga medis dilumuri tinja keluarga pasien corona di surabaya,"['tenaga', 'medis', 'lumur', 'tinja', 'keluarga', 'pasien', 'corona', 'surabaya']"
besok pergi ke surabaya pengennya pergi kemana gitu jalanjalan besoknya tapi semua berubah ketika corona menyerang🙂,"['besok', 'pergi', 'surabaya', 'ken', 'pergi', 'mana', 'gitu', 'jalanjalan', 'besok', 'ubah', 'corona', 'serang']"
mau jakarta mau bandung mau surabaya mau medan corona itu bencana nasional maka menjadi tugas kepala negara untuk selamatkan warganya dari pandemi corona  faham kamu goblog,"['jakarta', 'bandung', 'surabaya', 'medan', 'corona', 'bencana', 'nasional', 'tugas', 'kepala', 'negara', 'selamat', 'warga', 'pandemi', 'corona', 'faham', 'goblog']"
kalo corona buyar doi ada jadwal manggung di surabaya fix mau nonton kangen 😭,"['kalo', 'corona', 'buyar', 'doi', 'jadwal', 'manggung', 'surabaya', 'fix', 'nonton', 'kangen', '']"
ini mana media yang nyebut surabaya adalah wuhan virus corona   liat en sekarang wes orange zona ne mesti kok buat berita judul e click bet   asline lek gak gak click bet yo gak onok seng woco eroh dewe dewe wong wong iki seneng judul click bet,"['media', 'nyebut', 'surabaya', 'wuhan', 'virus', 'corona', 'liat', 'en', 'wes', 'orange', 'zona', 'ne', 'mesti', 'berita', 'judul', 'e', 'click', 'bet', 'asline', 'lek', 'gak', 'gak', 'click', 'bet', 'yo', 'gak', 'onok', 'seng', 'woco', 'eroh', 'dewe', 'dewe', 'iki', 'neng', 'judul', 'click', 'bet']"
tenaga kesehatan di surabaya dilempari kotoran oleh keluarga pasien corona,"['tenaga', 'sehat', 'surabaya', 'lempari', 'kotor', 'keluarga', 'pasien', 'corona']"
kok y tega peristiwa itu benar terjadi di rusun bandarejo surabaya pada selasa  lalu viral tenaga medis covid dilumuri kotoran karena gak terima anggota keluarganya kena corona    line today,"['y', 'tega', 'peristiwa', 'rusun', 'bandarejo', 'surabaya', 'selasa', 'viral', 'tenaga', 'medis', 'covid', 'lumur', 'kotor', 'gak', 'terima', 'anggota', 'keluarga', 'kena', 'corona', 'line', 'today']"
kisah petugas kesehatan mendapat perlakuan tak menyenangkan kini datang lagi nakes di surabaya justru dilumuri kotoran oleh keluarga pasien,"['kisah', 'tugas', 'sehat', 'laku', 'senang', 'nakes', 'surabaya', 'lumur', 'kotor', 'keluarga', 'pasien']"
nonton dialog gaya baru yaa sambil ngepodcast doong barengan balmon surabayajam wib nanti,"['nonton', 'dialog', 'gaya', 'yaa', 'ngepodcast', 'doong', 'bareng', 'balmon', 'surabayajam', 'wib']"
tenaga kesehatan di surabaya dilumuri kotoran saat jemput pasien corona,"['tenaga', 'sehat', 'surabaya', 'lumur', 'kotor', 'jemput', 'pasien', 'corona']"
dok hudhi bener ente dok mulai deh muncul berita aneh aneh tentang penanganan corona di surabaya,"['dok', 'hudhi', 'bener', 'ente', 'dok', 'deh', 'muncul', 'berita', 'aneh', 'aneh', 'tangan', 'corona', 'surabaya']"
dokter tirta mandira hudhi membeberkan bukti bahwa pandemi virus corona covid telah ditunggangi oleh kepentingan politik antara pemprov jawa timur dan pemkot surabaya,"['dokter', 'tirta', 'mandira', 'hudhi', 'beber', 'bukti', 'pandemi', 'virus', 'corona', 'covid', 'tunggang', 'penting', 'politik', 'pemprov', 'jawa', 'timur', 'pemkot', 'surabaya']"
deklarasi kami juga sangat rawan menimbulkan klaster corona baru apalagi surabaya termasuk daerah zona hitam saking banyaknya pasien covid di sana,"['deklarasi', 'rawan', 'timbul', 'klaster', 'corona', 'surabaya', 'daerah', 'zona', 'hitam', 'saking', 'banyak', 'pasien', 'covid']"
pemain persebaya corona empat pemain persebaya surabaya dipastikan positif terpapar virus corona hal itu berdasarkan hasil tes swab pcr pada sabtu  lalu yang dilakukan pt liga indonesia baru lib operator liga itu mengirimkan rangkuman hasil tes senin  kemarin,"['main', 'baya', 'corona', 'main', 'baya', 'surabaya', 'positif', 'papar', 'virus', 'corona', 'dasar', 'hasil', 'tes', 'swab', 'pcr', 'sabtu', 'pt', 'liga', 'indonesia', 'lib', 'operator', 'liga', 'kirim', 'rangkum', 'hasil', 'tes', 'senin', 'kemarin']"
titip om pengungkapan dr tirta soal manipulasi data corona di surabaya amp  jatim bag,"['titip', 'om', 'ungkap', 'dr', 'tirta', 'manipulasi', 'data', 'corona', 'surabaya', 'amp', 'jatim', 'bag']"
intip dikit nih keseruan podcast bareng balai monitor sfr kelas i balmon surabaya hari ini jam wib yaa,"['intip', 'dikit', 'nih', 'seru', 'podcast', 'bareng', 'balai', 'monitor', 'sfr', 'kelas', 'i', 'balmon', 'surabaya', 'jam', 'wib', 'yaa']"
menurut jhonny pendataan dilakukan tengah malam lantaran disesuaikan dengan petugas yang sedang piket menurut dia pendataan itu juga sebagai langkah dari satgas penanggulangan covid kota surabaya mencegah penularan corona di ponpes,"['jhonny', 'data', 'malam', 'lantar', 'sesuai', 'tugas', 'piket', 'data', 'langkah', 'satgas', 'tanggulang', 'covid', 'kota', 'surabaya', 'cegah', 'tular', 'corona', 'ponpes']"
update virus corona di surabaya jatim rabu  september  positif  sembuh  kasus berikut update virus corona di surabaya dan jatim hari ini  september  total positif di surabaya mencapai kasus…,"['update', 'virus', 'corona', 'surabaya', 'jatim', 'rabu', 'september', 'positif', 'sembuh', 'update', 'virus', 'corona', 'surabaya', 'jatim', 'september', 'total', 'positif', 'surabaya', 'capai', 'kasus']"
pengen bangett ke surabaya tapi apalah dayakuu terhalang corona dan dana😭😭😭😭😢😢 sad story bgt njirr,"['ken', 'bangett', 'surabaya', 'apa', 'dayakuu', 'halang', 'corona', 'dana', 'sad', 'story', 'bgt', 'njirr']"
polri silaturahmi akbar kami di surabaya tidak dapat persetujuan satgas covid karo penmas divisi humas polri brigjen awi setiyono menyampaikan acara dalam bentuk keramaian di masa pandemi virus corona memerlukan persetujuan dari satgas covid,"['polri', 'silaturahmi', 'akbar', 'surabaya', 'tuju', 'satgas', 'covid', 'karo', 'penmas', 'divisi', 'humas', 'polri', 'brigjen', 'awi', 'setiyono', 'acara', 'bentuk', 'ramai', 'pandemi', 'virus', 'corona', 'tuju', 'satgas', 'covid']"
kapolrestabes surabaya menyebut pendataan itu untuk mencegah klaster penularan corona di ponpes,"['kapolrestabes', 'surabaya', 'sebut', 'data', 'cegah', 'klaster', 'tular', 'corona', 'ponpes']"
kabar tak sedap menerpa persebaya surabaya jelang shopee liga   dilanjutkan enam orang dalam timnya dinyatakan positif tertular virus corona,"['kabar', 'sedap', 'terpa', 'baya', 'surabaya', 'jelang', 'shopee', 'liga', 'lanjut', 'enam', 'orang', 'tim', 'nyata', 'positif', 'tular', 'virus', 'corona']"
bilang aja kita sdh kalah sama corona gtu kok masih di sembunyiin sih pak menteri 🤭 kebijakan dari awal februari juga sellu berubah ubah september ko deh solusinya ya t swab gratis🤣 surabaya sumbar aja bisa masa yg lain ga bisa 🤭 jgn salahin rakyat,"['bilang', 'aja', 'sdh', 'kalah', 'corona', 'gtu', 'sembunyiin', 'sih', 'menteri', '', 'bijak', 'februari', 'sellu', 'ubah', 'ubah', 'september', 'ko', 'deh', 'solusi', 'ya', 't', 'swab', 'gratis', 'surabaya', 'sumbar', 'aja', 'yg', 'ga', '', 'jgn', 'salahin', 'rakyat']"
bukn nya orang jawa yg banyak korban corona ya sampai  zona merah di surabaya,"['bukn', 'nya', 'orang', 'jawa', 'yg', 'korban', 'corona', 'ya', 'zona', 'merah', 'surabaya']"
seharusnya gatot nurmantiyo amp  kami tau dirilah jangan ngotot memaksa diri disaat wabah covid  menghantam surabaya pada umumnya indonesia berjuang melawan virus corona sampai tak kenal waktu bahkan sudah banyak rakyat korban serta para medis pemerintah harus bertindak tegas,"['gatot', 'nurmantiyo', 'amp', 'tau', 'diri', 'ngotot', 'paksa', 'saat', 'wabah', 'covid', 'hantam', 'surabaya', 'indonesia', 'juang', 'lawan', 'virus', 'corona', 'kenal', 'rakyat', 'korban', 'medis', 'perintah', 'tindak']"
pak gatot jgn fitnah warga surabaya kami ditolak  warga tak mau diprovokasi   kami hanya untuk kepentingan pribadi dan golongan   deklarasi yg melanggar aturan  tidak berizin  mebahayakan menularan virus corona bukan dibayar,"['gatot', 'jgn', 'fitnah', 'warga', 'surabaya', 'tolak', 'warga', 'provokasi', 'penting', 'pribadi', 'golong', 'deklarasi', 'yg', 'langgar', 'atur', 'izin', 'mebahayakan', 'tular', 'virus', 'corona', 'bayar']"
orang gak ngerti aturan adalah disaat pandemi corona semua orang pada menghindari kerumunan tapi kami justru menggelar pertemuan yg dihadiri banyak orang ini namanya bawa penyakit khususnya utk rakyat surabaya dan jatim pada umumnya,"['orang', 'gak', 'ngerti', 'atur', 'saat', 'pandemi', 'corona', 'orang', 'hindar', 'kerumun', 'gelar', 'temu', 'yg', 'hadir', 'orang', 'nama', 'bawa', 'sakit', 'utk', 'rakyat', 'surabaya', 'jatim']"
keren banget nih lagu penangkal corona anak ♥️ semoga dapat twitter magic ya tonton disini gaes      mbak nana mata najwa  exol surabaya pak terawan   dita adit gatot,"['keren', 'banget', 'nih', 'lagu', 'tangkal', 'corona', 'anak', '', 'moga', 'twitter', 'magic', 'ya', 'tonton', 'gaes', 'mbak', 'nana', 'mata', 'najwa', 'exol', 'surabaya', 'awan', 'dita', 'adit', 'gatot']"
nakula pak gatotpk din dll diobrak abrik sama arek arek surabaya yaastagfirullsh kok mantsn panglima smp lari ter biritsalah sendiri kok nyinyir mulu menyudutkan pemerintah yg lg prihstin menghadapi yg namsnya virus corona ato covidktnya mlh mau mskar yaistigfar pak,"['nakula', 'gatotpk', 'din', 'dll', 'diobrak', 'abrik', 'arek', 'arek', 'surabaya', 'yaastagfirullsh', 'mantsn', 'panglima', 'smp', 'lari', 'ter', 'biritsalah', 'nyinyir', 'mulu', 'sudut', 'perintah', 'yg', 'lg', 'prihstin', 'hadap', 'yg', 'namsnya', 'virus', 'corona', 'ato', 'covidktnya', 'mlh', 'mskar', 'yaistigfar']"
pengen pindah gara ngeri ama corona eh ada kesempatan pindahnya ke surabaya sama aja boong dong,"['ken', 'pindah', 'gara', 'ngeri', 'ama', 'corona', 'eh', 'sempat', 'pindah', 'surabaya', 'aja', 'boong']"
corona alasan pembubaran di surabaya lha di medan mingkem bae,"['corona', 'alas', 'bubar', 'surabaya', 'lha', 'medan', 'mingkem', 'bae']"
lagu anak penangkal corona if you care konten sehat lawan corona 😊 ditengok dan bagikan ya 🌻         adit gatot nurmantyo permatabank suroboyo surabaya,"['lagu', 'anak', 'tangkal', 'corona', 'if', 'you', 'care', 'konten', 'sehat', 'lawan', 'corona', '', 'tengok', 'bagi', 'ya', '', 'adit', 'gatot', 'nurmantyo', 'permatabank', 'suroboyo', 'surabaya']"
hudhi membeberkan bukti bahwa pandemi virus corona covid telah ditunggangi oleh kepentingan politik antara pemprov jawa timur dan pemkot surabaya  wah serius ini,"['hudhi', 'beber', 'bukti', 'pandemi', 'virus', 'corona', 'covid', 'tunggang', 'penting', 'politik', 'pemprov', 'jawa', 'timur', 'pemkot', 'surabaya', 'serius']"
peningkatan kasus corona di surabaya membuat pintu masuk surabaya jawa timur diperketat petugas gabungan tnipolri amp  satpol pp dikerahkan untuk menjaga akses keluar masuk dan memeriksa warga yang melintas ⠀ ⠀,"['tingkat', 'corona', 'surabaya', 'pintu', 'masuk', 'surabaya', 'jawa', 'timur', 'ketat', 'tugas', 'gabung', 'tnipolri', 'amp', 'satpol', 'pp', 'kerah', 'jaga', 'akses', 'masuk', 'periksa', 'warga', 'lintas', '', '']"
di magelang amp  hari ini di surabaya  gatot n amp  kami mendapat penolakan utk itu  aq mohon kami sabarlah sampe darurat pandemi corona berakhir  ok❤️🇮🇩forever  salam sehat amp  mari sama kita jaga indonesia sehat,"['magelang', 'amp', 'surabaya', 'gatot', 'n', 'amp', 'tolak', 'utk', 'aq', 'mohon', 'sabar', 'sampe', 'darurat', 'pandemi', 'corona', 'ok forever', 'salam', 'sehat', 'amp', 'mari', 'jaga', 'indonesia', 'sehat']"
lagu anak penangkal corona semoga ada by twitter magic ya 🙏 berharap banget ini bisa jadi edukasi untuk anak indonesia 🎁       adit gatot nurmantyo banyuwangi  surabaya permatabank,"['lagu', 'anak', 'tangkal', 'corona', 'moga', 'by', 'twitter', 'magic', 'ya', '', 'harap', 'banget', 'edukasi', 'anak', 'indonesia', '', 'adit', 'gatot', 'nurmantyo', 'banyuwangi', 'surabaya', 'permatabank']"
corona gada niatan hilang ta aku pengen ke surabaya lohhh 🥺😭😭😭😭😭,"['corona', 'gada', 'niat', 'hilang', 'ta', 'ken', 'surabaya', 'lohhh', '']"
untuk memutus penularan virus corona pemerintah kota surabaya jawa timur menggelar perangkap rapid test di jalan ketabang kali salah seorang warga marah karena masuk perangkap rapid test yang digelar petugas satpol pp kota surabaya,"['putus', 'tular', 'virus', 'corona', 'perintah', 'kota', 'surabaya', 'jawa', 'timur', 'gelar', 'perangkap', 'rapid', 'test', 'jalan', 'ketabang', 'kali', 'salah', 'warga', 'marah', 'masuk', 'perangkap', 'rapid', 'test', 'gelar', 'tugas', 'satpol', 'pp', 'kota', 'surabaya']"
kami koalisi orang kalah perongrong negara pengacau kita halau dan enyahkan dari bumi surabaya surabaya keras lur 😬 lokasi di jln mayjen sungkono   semm kafir     bukan,"['koalisi', 'orang', 'kalah', 'rongrong', 'negara', 'acau', 'halau', 'enyah', 'bumi', 'surabaya', 'surabaya', 'keras', 'lur', '', 'lokasi', 'jln', 'mayjen', 'sungkono', 'semm', 'kafir']"
penyebaran vrs corona di sby dihadang olh arek² surabaya👍👍 dekltor² kami gatot cs gatot mau rencanakan tp akhirnya gagal sumber masalahnya ya mrk² itu lg pandemi msh aja demen deklarasi mulu ujung² nnti nyalahin pempus lah gantinya kan bs live tv  kbanggaan u,"['sebar', 'vrs', 'corona', 'sby', 'dihadang', 'olh', 'arek', 'surabaya', 'dekltor', 'gatot', 'cs', 'gatot', 'rencana', 'tp', 'gagal', 'sumber', 'ya', 'mrk', 'lg', 'pandemi', 'msh', 'aja', 'demen', 'deklarasi', 'mulu', 'ujung', 'nnti', 'nyalahin', 'pempus', 'ganti', 'bs', 'live', 'tv', 'kbanggaan', 'u']"
penghuni rusun di surabaya jalani tes swab  orang positif corona,"['huni', 'rusun', 'surabaya', 'jalan', 'tes', 'swab', 'orang', 'positif', 'corona']"
jancuukkk macam orang penting aja si gerombolan kami surabaya jadi penyumbang corona terbanyak di jawa timur malah mau ngadain acara disana,"['jancuukkk', 'orang', 'aja', 'si', 'gerombol', 'surabaya', 'sumbang', 'corona', 'jawa', 'timur', 'ngadain', 'acara', 'sana']"
wali kota surabaya tri rismaharini menyebut bahwa tren kasus virus corona atau covid di surabaya kini sudah mengalami penurunan   penurunan kasus di surabaya disebut risma tak lepas dari bantuan dari bnpb dan bin  mantap bin 💪💪💪,"['wali', 'kota', 'surabaya', 'tri', 'rismaharini', 'sebut', 'tren', 'virus', 'corona', 'covid', 'surabaya', 'alami', 'turun', 'turun', 'surabaya', 'risma', 'lepas', 'bantu', 'bnpb', 'bin', 'mantap', 'bin', '']"
perawat rs di surabaya cerita ke jokowi pasien corona menurun,"['awat', 'rs', 'surabaya', 'cerita', 'jokowi', 'pasien', 'corona', 'turun']"
menekan penyebaran corona pemkot surabaya gencar lakukan tes massal ke pondok pesantren,"['tekan', 'sebar', 'corona', 'pemkot', 'surabaya', 'gencar', 'laku', 'tes', 'massal', 'pondok', 'pesantren']"
kalo di surabaya namanya koridor buka  jam disediain pc ruangan berac kursi yg kayu sampe yg empuk semi rebahan ada yg macam kantor ada yg view buat overthinking pun ada tapi semenjak corona menyerang tuh tutup tempatnya 💔,"['kalo', 'surabaya', 'nama', 'koridor', 'buka', 'jam', 'ain', 'pc', 'ruang', 'berac', 'kursi', 'yg', 'kayu', 'sampe', 'yg', 'empuk', 'semi', 'rebah', 'yg', 'kantor', 'yg', 'view', 'overthinking', 'semenjak', 'corona', 'serang', 'tuh', 'tutup', 'tempat', '']"
wabah corona atau covid yang sdg mengguncang dunia saat ini tidak menyurutkan prajurit batalyon polisi militer  marinir untuk melakukan olahraga dlm rangka menjaga kesehatan serta kebugaran dgn olahraga mandiri di sekitar yon pom  mar karangpilang surabaya,"['wabah', 'corona', 'covid', 'sdg', 'guncang', 'dunia', 'surut', 'prajurit', 'batalyon', 'polisi', 'militer', 'marinir', 'olahraga', 'dlm', 'rangka', 'jaga', 'sehat', 'bugar', 'dgn', 'olahraga', 'mandiri', 'yon', 'pom', 'mar', 'karangpilang', 'surabaya']"
