created_at,id_str,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,text_clean,text_preprocessed
Thu Dec 01 05:18:16 +0000 2022,1598184685280333824,0,0,0,0,in,501429081,1598140873492951040,cleanitbeforego,https://twitter.com/cleanitbeforego/status/1598184685280333824,😆 uas offline itu udh dari jaman baheula harus izin kan urusan ut bukan urusan kamu kecuali kamu daftar di ut jakarta tapi mau ujian di surabaya baru deh numpang ujian  ujian online kan cuman keringanan pas masa covid aja,"['', 'uas', 'offline', 'udh', 'jaman', 'baheula', 'izin', 'urus', 'ut', 'urus', 'kecuali', 'daftar', 'ut', 'jakarta', 'uji', 'surabaya', 'deh', 'numpang', 'uji', 'uji', 'online', 'cuman', 'ringan', 'pas', 'covid', 'aja']"
Wed Nov 30 04:19:56 +0000 2022,1597807617195134976,0,0,0,0,in,79130206,1597807617195134976,jpnncom,https://twitter.com/jpnncom/status/1597807617195134976,jadwal dan lokasi vaksin covid surabaya hari ini  november,"['jadwal', 'lokasi', 'vaksin', 'covid', 'surabaya', 'november']"
Wed Nov 30 04:17:16 +0000 2022,1597806946421178370,0,0,0,0,in,1442122733886664704,1597806946421178370,Zyanpatra,https://twitter.com/Zyanpatra/status/1597806946421178370,jadwal dan lokasi vaksin covid surabaya hari ini  november ,"['jadwal', 'lokasi', 'vaksin', 'covid', 'surabaya', 'november']"
Wed Nov 30 01:28:02 +0000 2022,1597764357374345217,0,0,0,0,in,1520998271161831424,1597764357374345217,tauberitamedia,https://twitter.com/tauberitamedia/status/1597764357374345217,bagi warga surabaya yang mencari vaksin booster ada  lokasi yang tersedia loh vaksin booster kembali digencarkan karena jumlah kasus covid kian meningkat,"['warga', 'surabaya', 'cari', 'vaksin', 'booster', 'lokasi', 'sedia', 'loh', 'vaksin', 'booster', 'gencar', 'covid', 'kian', 'tingkat']"
Wed Nov 30 00:04:48 +0000 2022,1597743410340773888,0,0,0,0,in,253429796,1597743410340773888,mtbfmsurabaya,https://twitter.com/mtbfmsurabaya/status/1597743410340773888,selamat pagi mitra mtb 🌻 seiring naiknya kasus covid surabaya kembali mengaktifkan gerai vaksin di mall dan door to door  gimana pandangan mitra mtb terhadap orangorang yang sampai sekarang masih belum mau divaksin,"['selamat', 'pagi', 'mitra', 'mtb', '', 'iring', 'naik', 'covid', 'surabaya', 'aktif', 'gerai', 'vaksin', 'mall', 'door', 'to', 'door', 'gimana', 'pandang', 'mitra', 'mtb', 'orangorang', 'vaksin']"
Tue Nov 29 12:20:06 +0000 2022,1597566068658417666,0,1,0,0,in,1281936752668585985,1597566068658417666,1997diary,https://twitter.com/1997diary/status/1597566068658417666,aku akhir akhir ini nangis terus  di surabaya sendiri ngerasa sepi banget dan mikirin pelajaran juga bingung terus aku ngedrop lagi kena covid nangis panik gabisa ikut pas  terus makco sekarang juga udah gaada aku harus ngejar susulan  cape,"['nang', 'surabaya', 'ngerasa', 'sepi', 'banget', 'mikirin', 'ajar', 'bingung', 'ngedrop', 'kena', 'covid', 'nang', 'panik', 'gabisa', 'pas', 'makco', 'udah', 'gaada', 'ngejar', 'susul', 'cape']"
Tue Nov 29 02:12:14 +0000 2022,1597413092895621121,0,0,0,4,in,1302119487353663488,1597413092895621121,CakArmuji,https://twitter.com/CakArmuji/status/1597413092895621121,menjenguk supriyono seorang pria berusia  tahun yang mengalami lumpuh setelah dirinya mendapat vaksinasi covid pria tersebut bertempat tinggal di wilayah ngagel rejo gang  kelurahan ngagel rejo surabaya,"['jenguk', 'supriyono', 'pria', 'usia', 'alami', 'lumpuh', 'vaksinasi', 'covid', 'pria', 'tempat', 'tinggal', 'wilayah', 'ngagel', 'rejo', 'gang', 'lurah', 'ngagel', 'rejo', 'surabaya']"
Mon Nov 28 05:38:32 +0000 2022,1597102620891525120,0,2,0,0,in,3306771829,1597102620891525120,CNNIDdaily,https://twitter.com/CNNIDdaily/status/1597102620891525120,pemerintah kota surabaya terus berupaya menggenjot capaian pemberian vaksin booster untuk menangani penyebaran covid saat ini di surabaya penyuntikan vaksin booster ke untuk tenaga kesehatan sudah mencapai  persen,"['perintah', 'kota', 'surabaya', 'upaya', 'genjot', 'capai', 'beri', 'vaksin', 'booster', 'tangan', 'sebar', 'covid', 'surabaya', 'sunti', 'vaksin', 'booster', 'tenaga', 'sehat', 'capai', 'persen']"
Mon Nov 28 01:55:02 +0000 2022,1597046377024045058,0,0,0,0,in,1499977907074383874,1597046377024045058,iBenewsID,https://twitter.com/iBenewsID/status/1597046377024045058,kasus covid didominasi gejala ringan pemkot surabaya gencarkan pelaksanaan vaksinasi booster,"['covid', 'dominasi', 'gejala', 'ringan', 'pemkot', 'surabaya', 'gencar', 'laksana', 'vaksinasi', 'booster']"
Mon Nov 28 01:54:10 +0000 2022,1597046158723284992,0,0,0,2,in,2446376720,1596824166694805508,septian_tk,https://twitter.com/septian_tk/status/1597046158723284992,sepupu meninggal okt  positif covid di rmh sakit khusus covid di surabaya sop perawatannya adalah yg dikhawatirkan berbahaya oleh mendiang dr lois   knp dari idi tdk terlihat kejar treatment yg presisi minim risk  sy cm percaya  dokter senior di kota saya 😃,"['sepupu', 'tinggal', 'okt', 'positif', 'covid', 'rmh', 'sakit', 'khusus', 'covid', 'surabaya', 'sop', 'awat', 'yg', 'khawatir', 'bahaya', 'mendiang', 'dr', 'lois', 'knp', 'idi', 'tdk', 'kejar', 'treatment', 'yg', 'presisi', 'minim', 'risk', 'sy', 'cm', 'percaya', 'dokter', 'senior', 'kota', '']"
Mon Nov 28 01:37:57 +0000 2022,1597042078391111680,0,7,13,12,in,1371339082706477057,1597042078391111680,AliBej0,https://twitter.com/AliBej0/status/1597042078391111680,yuk warga malang nurut🙏 berdasarkan data satgas cvd jawa timur tercatat  kasus aktif covid di kota surabaya hingga  november  sementara kabupaten malang mencatat  kasus aktif dan gresik  kasus aktif,"['yuk', 'warga', 'malang', 'nurut', 'dasar', 'data', 'satgas', 'cvd', 'jawa', 'timur', 'catat', 'aktif', 'covid', 'kota', 'surabaya', 'november', 'kabupaten', 'malang', 'catat', 'aktif', 'gresik', 'aktif']"
Sun Nov 27 22:52:18 +0000 2022,1597000392184717313,0,0,0,1,in,2392460208,1597000392184717313,jawapos,https://twitter.com/jawapos/status/1597000392184717313,dinkes sebut kasus aktif covid di surabaya didominasi otg,"['dinkes', 'aktif', 'covid', 'surabaya', 'dominasi', 'otg']"
Sun Nov 27 16:20:17 +0000 2022,1596901735406407682,0,0,0,0,in,1300372007108841472,1596901735406407682,Natn__n,https://twitter.com/Natn__n/status/1596901735406407682,waspada kasus covid di surabaya meningkat didominasi otg,"['waspada', 'covid', 'surabaya', 'tingkat', 'dominasi', 'otg']"
Sun Nov 27 10:59:08 +0000 2022,1596820916796653568,0,0,0,0,in,1185733219594973189,1596820916796653568,SKHmemorandum,https://twitter.com/SKHmemorandum/status/1596820916796653568,pemkot surabaya gencarkan vaksinasi booster antisipasi luapan covid,"['pemkot', 'surabaya', 'gencar', 'vaksinasi', 'booster', 'antisipasi', 'luap', 'covid']"
Sun Nov 27 10:15:23 +0000 2022,1596809905498832896,4,19,9,15,in,848614550,1596809905498832896,e100ss,https://twitter.com/e100ss/status/1596809905498832896,kasus aktif covid di surabaya didominasi orang tanpa gejala,"['aktif', 'covid', 'surabaya', 'dominasi', 'orang', 'gejala']"
Sun Nov 27 10:10:30 +0000 2022,1596808676144467970,0,1,0,0,in,1568891398681956352,1596808673275543557,tangandalang,https://twitter.com/tangandalang/status/1596808676144467970,karena ayahnya diphk di masa pandemi covid kila sanjoyo dan keluarganya pindah dari surabaya ke desa ralangtelu di pulau jawa ayahnya diminta bekerja sebagai guru di sebuah sekolah swasta katolik terpencil bernama sma gorgon dan sekolah kila dipindahkan ke sana,"['ayah', 'diphk', 'pandemi', 'covid', 'kila', 'sanjoyo', 'keluarga', 'pindah', 'surabaya', 'desa', 'ralangtelu', 'pulau', 'jawa', 'ayah', 'guru', 'sekolah', 'swasta', 'katolik', 'pencil', 'nama', 'sma', 'gorgon', 'sekolah', 'kila', 'pindah']"
Sun Nov 27 09:44:55 +0000 2022,1596802238655385600,0,0,0,0,in,3231776798,1596802238655385600,beritacovid,https://twitter.com/beritacovid/status/1596802238655385600,surabaya pastikan kapasitas rs rujukan covid mencukupi  republika,"['surabaya', 'pasti', 'kapasitas', 'rs', 'rujuk', 'covid', 'cukup', 'republika']"
Sun Nov 27 05:21:27 +0000 2022,1596735934334107648,0,0,0,0,in,816345224037343232,1596735934334107648,superradioid,https://twitter.com/superradioid/status/1596735934334107648,sr surabaya  pemerintah kota pemkot surabaya semakin menggencarkan pelaksanaan vaksinasi booster dosis  untuk mengantisipasi puncak covid yang diprediksi akan meningkat pada awal desember,"['sr', 'surabaya', 'perintah', 'kota', 'pemkot', 'surabaya', 'gencar', 'laksana', 'vaksinasi', 'booster', 'dosis', 'antisipasi', 'puncak', 'covid', 'prediksi', 'tingkat', 'desember']"
Sun Nov 27 04:34:03 +0000 2022,1596724008544006146,0,0,0,0,in,1291246080269545472,1596724008544006146,ngopibareng_id,https://twitter.com/ngopibareng_id/status/1596724008544006146,persen kasus covid aktif di surabaya tanpa gejala atau otg sedangkan  persen di antaranya bergejala ringan dan sisanya bergejala berat,"['persen', 'covid', 'aktif', 'surabaya', 'gejala', 'otg', 'persen', 'gejala', 'ringan', 'sisa', 'gejala', 'berat']"
Sun Nov 27 04:31:12 +0000 2022,1596723287882891264,0,0,0,0,in,108774611,1596723287882891264,jogjacoret,https://twitter.com/jogjacoret/status/1596723287882891264,covid di surabaya meningkat capai  kasus  persen tanpa gejala,"['covid', 'surabaya', 'tingkat', 'capai', 'persen', 'gejala']"
Sun Nov 27 04:04:26 +0000 2022,1596716554259148801,0,0,0,0,in,47274731,1596716554259148801,okezonenews,https://twitter.com/okezonenews/status/1596716554259148801,kasus covid di surabaya tercatat  pemkot klaim didominasi gejala ringan,"['covid', 'surabaya', 'catat', 'pemkot', 'klaim', 'dominasi', 'gejala', 'ringan']"
Sun Nov 27 04:03:32 +0000 2022,1596716325954527233,0,0,0,0,in,1466815910518263808,1596716325954527233,idtodaycoid,https://twitter.com/idtodaycoid/status/1596716325954527233,bu nanik ungkap fakta terkini covid di surabaya waspada,"['bu', 'nanik', 'fakta', 'kini', 'covid', 'surabaya', 'waspada']"
Sun Nov 27 03:56:25 +0000 2022,1596714535259439104,0,0,0,0,in,1442122733886664704,1596714535259439104,Zyanpatra,https://twitter.com/Zyanpatra/status/1596714535259439104,bu nanik ungkap fakta terkini covid di surabaya waspada,"['bu', 'nanik', 'fakta', 'kini', 'covid', 'surabaya', 'waspada']"
Sun Nov 27 02:52:05 +0000 2022,1596698347645325313,0,0,1,0,in,1318893514336264193,1596698347645325313,IDNTimesJatim,https://twitter.com/IDNTimesJatim/status/1596698347645325313,antisipasi lonjakan covid pemkot surabaya gencarkan vaksinasi,"['antisipasi', 'lonjak', 'covid', 'pemkot', 'surabaya', 'gencar', 'vaksinasi']"
Sat Nov 26 22:07:15 +0000 2022,1596626663889960960,0,0,0,0,in,1485108048666697732,1596459182945087490,shininginyours,https://twitter.com/shininginyours/status/1596626663889960960,maaf izin kak opslot ticket nonton movie nct dream  di cgv marvel surabaya  desember  dm yg mau yaa gabisa nonton krn kena covid,"['maaf', 'izin', 'kak', 'opslot', 'ticket', 'nonton', 'movie', 'nct', 'dream', 'cgv', 'marvel', 'surabaya', 'desember', 'dm', 'yg', 'yaa', 'gabisa', 'nonton', 'krn', 'kena', 'covid']"
Sat Nov 26 22:05:03 +0000 2022,1596626111089152000,0,0,0,0,in,1485108048666697732,1596281795422851073,shininginyours,https://twitter.com/shininginyours/status/1596626111089152000,opslot ticket nonton movie nct dream  di cgv marvel surabaya  desember  dm yg mau yaa gabisa nonton krn kena covid,"['opslot', 'ticket', 'nonton', 'movie', 'nct', 'dream', 'cgv', 'marvel', 'surabaya', 'desember', 'dm', 'yg', 'yaa', 'gabisa', 'nonton', 'krn', 'kena', 'covid']"
Sat Nov 26 22:02:53 +0000 2022,1596625566069051392,0,0,0,0,in,1485108048666697732,1596297767793459200,shininginyours,https://twitter.com/shininginyours/status/1596625566069051392,izin kak opslot ticket nonton movie nct dream  di cgv marvel surabaya  desember ada yg mau gak gabisa nonton krn kena covid,"['izin', 'kak', 'opslot', 'ticket', 'nonton', 'movie', 'nct', 'dream', 'cgv', 'marvel', 'surabaya', 'desember', 'yg', 'gak', 'gabisa', 'nonton', 'krn', 'kena', 'covid']"
Sat Nov 26 21:59:16 +0000 2022,1596624657368522752,0,0,0,0,in,1485108048666697732,1596624657368522752,shininginyours,https://twitter.com/shininginyours/status/1596624657368522752,opslot ticket nonton movie nct dream  di cgv marvel surabaya  desember ada yg mau gak gabisa nonton krn kena covid,"['opslot', 'ticket', 'nonton', 'movie', 'nct', 'dream', 'cgv', 'marvel', 'surabaya', 'desember', 'yg', 'gak', 'gabisa', 'nonton', 'krn', 'kena', 'covid']"
Sat Nov 26 14:38:16 +0000 2022,1596513676181508096,0,0,3,4,in,848614550,1596513676181508096,e100ss,https://twitter.com/e100ss/status/1596513676181508096,antisipasi puncak covid awal desember pemkot surabaya gencarkan booster,"['antisipasi', 'puncak', 'covid', 'desember', 'pemkot', 'surabaya', 'gencar', 'booster']"
Sat Nov 26 13:47:07 +0000 2022,1596500801266286594,0,0,0,0,in,21287066,1596500801266286594,beritajatimcom,https://twitter.com/beritajatimcom/status/1596500801266286594,bidik investor pemula panensaham gelar edukasi investasi saham di surabaya  surabaya  – usai pandemi covid  selama dua tahun pasar saham di indonesia…      via,"['bidik', 'investor', 'mula', 'panensaham', 'gelar', 'edukasi', 'investasi', 'saham', 'surabaya', 'surabaya', '', 'pandemi', 'covid', 'pasar', 'saham', 'indonesia', 'via']"
Sat Nov 26 13:07:42 +0000 2022,1596490881120407553,1,1,0,2,in,2392460208,1596490881120407553,jawapos,https://twitter.com/jawapos/status/1596490881120407553,minggu depan pasien covid di surabaya diprediksi naik,"['minggu', 'pasien', 'covid', 'surabaya', 'prediksi']"
Sat Nov 26 12:59:52 +0000 2022,1596488913220120576,0,0,0,0,in,763728920742985728,1596488913220120576,d_onenews_com,https://twitter.com/d_onenews_com/status/1596488913220120576,kasus covid perlahan naik pemkot surabaya semakin gencarkan vaksinasi booster,"['covid', 'perlahan', 'pemkot', 'surabaya', 'gencar', 'vaksinasi', 'booster']"
Sat Nov 26 10:44:46 +0000 2022,1596454911004545024,0,0,0,0,in,3231776798,1596454911004545024,beritacovid,https://twitter.com/beritacovid/status/1596454911004545024,lonjakan kasus covid saat nataru pemkot surabaya gencarkan vaksinasi booster,"['lonjak', 'covid', 'nataru', 'pemkot', 'surabaya', 'gencar', 'vaksinasi', 'booster']"
Fri Nov 25 06:57:56 +0000 2022,1596035440217554945,0,1,0,0,in,1348167818,1596033039347642368,sikocengmanis,https://twitter.com/sikocengmanis/status/1596035440217554945,sepanjang jalan ku ajak ngobrol kok jalan jauh bawa anak ternyata bapak ini mau mulangin anaknya ke kampung halaman bapak ini korban phk masal di pabrik tempat kerjanya dulu jaman covid lg horrornya dan menetap di surabaya jadi pengepul kardus botol bekas,"['jalan', 'ku', 'ajak', 'ngobrol', 'jalan', 'bawa', 'anak', 'mulangin', 'anak', 'kampung', 'halaman', 'korban', 'phk', 'masal', 'pabrik', 'kerja', 'jaman', 'covid', 'lg', 'horrornya', 'tetap', 'surabaya', 'kepul', 'kardus', 'botol', 'bekas']"
Fri Nov 25 03:34:07 +0000 2022,1595984148803760128,0,1,0,0,in,1171370786,1595984119330398210,Inanewsindo,https://twitter.com/Inanewsindo/status/1595984148803760128,ia pun mendorong pemerintah daerah dan penyelenggara vaksinasi baik pemerintah maupun swasta untuk melakukan vaksinasi covid booster kedua bagi lansia  sumber foto  suara surabaya,"['dorong', 'perintah', 'daerah', 'selenggara', 'vaksinasi', 'perintah', 'swasta', 'vaksinasi', 'covid', 'booster', 'lansia', 'sumber', 'foto', 'suara', 'surabaya']"
Wed Nov 23 14:09:22 +0000 2022,1595419236788469766,0,1,0,0,in,1253323782179061766,1595419236788469766,yagyaaseni,https://twitter.com/yagyaaseni/status/1595419236788469766,lekas skrinsut mode rambutnya jungkook untuk ditunjukkan ke mbakmbak tukang potongnya selepas covid ini udah negatif dan pas balik ke surabaya w pasti potong awokwokwok,"['lekas', 'skrinsut', 'mode', 'rambut', 'jungkook', 'mbakmbak', 'tukang', 'potong', 'lepas', 'covid', 'udah', 'negatif', 'pas', 'surabaya', 'w', 'potong', 'awokwokwok']"
Wed Nov 23 12:11:34 +0000 2022,1595389591305216000,0,0,0,0,in,21287066,1595389591305216000,beritajatimcom,https://twitter.com/beritajatimcom/status/1595389591305216000,kemenkes izinkan pemberian booster kedua untuk lansia berikut daftar kombinasi vaksinnya  surabaya  – kementerian kesehatan mengizinkan pemberian vaksin booster…       via,"['kemenkes', 'izin', 'beri', 'booster', 'lansia', 'daftar', 'kombinasi', 'vaksin', 'surabaya', '', 'menteri', 'sehat', 'izin', 'beri', 'vaksin', 'booster', 'via']"
Wed Nov 23 10:44:26 +0000 2022,1595367664561569797,0,0,0,0,in,3231776798,1595367664561569797,beritacovid,https://twitter.com/beritacovid/status/1595367664561569797,covid di surabaya meningkat  vaksin sasar warga,"['covid', 'surabaya', 'tingkat', 'vaksin', 'sasar', 'warga']"
Wed Nov 23 10:33:23 +0000 2022,1595364882635198465,0,1,0,6,in,153407983,1595364882635198465,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1595364882635198465,buka portal tenggilis lama armuji disambut gembira oleh warga  wakil walikota surabaya armuji menanggapi langsung aduan warga rw  tenggilis lama kecamatan tenggilis mejoyo terkait dengan portal pembatas antar kampung yang tidak dibuka kembali pasca pandemi covid,"['buka', 'portal', 'tenggilis', 'armuji', 'sambut', 'gembira', 'warga', 'wakil', 'walikota', 'surabaya', 'armuji', 'tanggap', 'langsung', 'adu', 'warga', 'rw', 'tenggilis', 'camat', 'tenggilis', 'mejoyo', 'kait', 'portal', 'batas', 'kampung', 'buka', 'pasca', 'pandemi', 'covid']"
Wed Nov 23 10:30:48 +0000 2022,1595364232199303168,0,0,0,0,in,1234774867704049664,1595364232199303168,telisik_id,https://twitter.com/telisik_id/status/1595364232199303168,kasus covid di surabaya meningkat  vaksin sasar warga,"['covid', 'surabaya', 'tingkat', 'vaksin', 'sasar', 'warga']"
Wed Nov 23 06:13:07 +0000 2022,1595299387030532096,0,0,0,0,in,21287066,1595299387030532096,beritajatimcom,https://twitter.com/beritajatimcom/status/1595299387030532096,diikuti  negara fireworks kembali gelar pameran sugarex indonesia  surabaya  – pt fireworks kembali menggelar pameran teknologi gula usai tertunda akibat pandemi covid…     via,"['ikut', 'negara', 'fireworks', 'gelar', 'pamer', 'sugarex', 'indonesia', 'surabaya', '', 'pt', 'fireworks', 'gelar', 'pamer', 'teknologi', 'gula', 'tunda', 'akibat', 'pandemi', 'covid', 'via']"
Wed Nov 23 01:07:44 +0000 2022,1595222532634083328,0,0,0,0,in,519914687,1595222532634083328,jatimpos_online,https://twitter.com/jatimpos_online/status/1595222532634083328,pandemi covid mulai reda pemkot surabaya kuatkan umkm,"['pandemi', 'covid', 'reda', 'pemkot', 'surabaya', 'kuat', 'umkm']"
Tue Nov 22 12:26:30 +0000 2022,1595030963574247424,0,0,0,0,in,473381703,1595027540384415744,JangSajangssi,https://twitter.com/JangSajangssi/status/1595030963574247424,pokoknya prokes jgn dilupain di rs tempat aku kerja sekarang buka lagi igdranapicu covidnya karna naik lagi kasus covid di surabaya  stay safe,"['pokok', 'prokes', 'jgn', 'dilupain', 'rs', 'kerja', 'buka', 'igdranapicu', 'covidnya', 'karna', 'covid', 'surabaya', 'stay', 'safe']"
Tue Nov 22 02:02:11 +0000 2022,1594873849774215168,0,0,1,2,in,980097559736721408,1594873849774215168,AlbertSolo2,https://twitter.com/AlbertSolo2/status/1594873849774215168,kasus harian covid di jawa timur kembali mengalami peningkatan tercatat ada  kasus perhari kota dan kabupaten malang masih menjadi yang tertinggi dalam jumlah kasus covid di jawa timurdi susul kota surabaya gubernur jawa timur minta warga jatim lebih disiplin prokes,"['hari', 'covid', 'jawa', 'timur', 'alami', 'tingkat', 'catat', 'hari', 'kota', 'kabupaten', 'malang', 'tinggi', 'covid', 'jawa', 'timurdi', 'susul', 'kota', 'surabaya', 'gubernur', 'jawa', 'timur', 'warga', 'jatim', 'disiplin', 'prokes']"
Tue Nov 22 01:54:07 +0000 2022,1594871817323573248,0,0,1,1,in,980097559736721408,1594871817323573248,AlbertSolo2,https://twitter.com/AlbertSolo2/status/1594871817323573248,adanya pelonggaran besarbesaran kegiatan warga jawa timur menjadi salah satu penyebab utama terjadinya lonjakan kasus baru covid di jawa timur kabupaten dan kota malang masih menjadi yang tertinggi dalam jumlah kasus covid di jawa timurdi susul kota surabaya,"['longgar', 'besarbesaran', 'giat', 'warga', 'jawa', 'timur', 'salah', 'sebab', 'utama', 'lonjak', 'covid', 'jawa', 'timur', 'kabupaten', 'kota', 'malang', 'tinggi', 'covid', 'jawa', 'timurdi', 'susul', 'kota', 'surabaya']"
Mon Nov 21 08:54:00 +0000 2022,1594615096718012416,0,1,0,0,in,98587263,1594615083656974336,DIMAS_NAY,https://twitter.com/DIMAS_NAY/status/1594615096718012416,anaknya tiga istrinya dalam kondisi fit anakanaknya fit semua istri baru kena phk anaknya kerja tapi baru kena phk karena covid anak keduanya masuk smk fav di surabaya,"['anak', 'istri', 'kondisi', 'fit', 'anakanaknya', 'fit', 'istri', 'kena', 'phk', 'anak', 'kerja', 'kena', 'phk', 'covid', 'anak', 'masuk', 'smk', 'fav', 'surabaya']"
Mon Nov 21 04:53:44 +0000 2022,1594554631988051971,0,0,0,1,in,1592096724004179968,1594554631988051971,AriefIskandarMM,https://twitter.com/AriefIskandarMM/status/1594554631988051971,kami ready ambulance wilayah surabaya sidoarjo gresik kami mempunyai unit vvip dan biasa melayani  antar jemput pasienjenazah  pasien control covidevent petimati formalin cargo jenazah siap luar kotaamp dalam kota bila ada yg butuh bisa dm lgsng ke ig  railfansd,"['ready', 'ambulance', 'wilayah', 'surabaya', 'sidoarjo', 'gresik', 'unit', 'vvip', 'layan', 'jemput', 'pasienjenazah', 'pasien', 'control', 'covidevent', 'petimati', 'formalin', 'cargo', 'jenazah', 'kotaamp', 'kota', 'yg', 'butuh', 'dm', 'lgsng', 'ig', 'railfansd']"
Sun Nov 20 17:41:06 +0000 2022,1594385357361262592,0,0,0,0,in,21287066,1594385357361262592,beritajatimcom,https://twitter.com/beritajatimcom/status/1594385357361262592,kasus covid naik lagi intip deretan sayuran yang dapat meningkatkan imun tubuh  surabaya  – sistem imun memiliki peran penting dalam menangkal berbagai penyakit atau…       via,"['covid', 'intip', 'deret', 'sayur', 'tingkat', 'imun', 'tubuh', 'surabaya', '', 'sistem', 'imun', 'milik', 'peran', 'tangkal', 'sakit', 'atau', 'via']"
Sat Nov 19 10:44:44 +0000 2022,1593918190471479296,0,0,0,0,in,3231776798,1593918190471479296,beritacovid,https://twitter.com/beritacovid/status/1593918190471479296,vaksin covid surabaya hari ini buka sampai malam   jatim,"['vaksin', 'covid', 'surabaya', 'buka', 'malam', 'jatim']"
Sat Nov 19 09:44:48 +0000 2022,1593903105434853376,0,0,0,0,in,3231776798,1593903105434853376,beritacovid,https://twitter.com/beritacovid/status/1593903105434853376,reda pemkot surabaya getol kuatkan umkm  sindikat post,"['reda', 'pemkot', 'surabaya', 'getol', 'kuat', 'umkm', 'sindikat', 'post']"
Fri Nov 18 12:04:21 +0000 2022,1593575838347587585,0,0,1,2,in,43925446,1593513492245774336,pudjantoko,https://twitter.com/pudjantoko/status/1593575838347587585,tadi pagi waktu saya nyekar di tpu keputih surabaya saya lihat di blok covid ada pemakaman jenazah dengan prosedur covid semua petugas memakai hazmat pengantar dilarang mendekat,"['pagi', 'nyekar', 'tpu', 'putih', 'surabaya', 'lihat', 'blok', 'covid', 'makam', 'jenazah', 'prosedur', 'covid', 'tugas', 'pakai', 'hazmat', 'antar', 'larang', 'dekat']"
Thu Nov 17 17:17:46 +0000 2022,1593292322338639873,0,0,0,0,in,1405377511370883075,1593292322338639873,Sektortandessby,https://twitter.com/Sektortandessby/status/1593292322338639873,patroli polsek tandes polrestabes surabaya bersama satpol pp melaksanakan imbauan kamtibmas dan waspada covid  di kawasan warkop bamjarsugihan kec tandes surabaya kamis  malam,"['patroli', 'polsek', 'tandes', 'polrestabes', 'surabaya', 'satpol', 'pp', 'laksana', 'imbau', 'kamtibmas', 'waspada', 'covid', 'kawasan', 'warkop', 'bamjarsugihan', 'kec', 'tandes', 'surabaya', 'kamis', 'malam']"
Thu Nov 17 15:09:05 +0000 2022,1593259937412820993,0,0,0,0,in,21287066,1593259937412820993,beritajatimcom,https://twitter.com/beritajatimcom/status/1593259937412820993,update jumlah konfirmasi baru covid di jawa timur  surabaya  – jumlah kasus covid yang dinyatakan positif di wilayah jawa timur jatim terus bermunculan kasus…      via,"['update', 'konfirmasi', 'covid', 'jawa', 'timur', 'surabaya', '', 'covid', 'nyata', 'positif', 'wilayah', 'jawa', 'timur', 'jatim', 'muncul', 'kasus', 'via']"
Thu Nov 17 12:18:47 +0000 2022,1593217081688092673,0,0,0,0,in,1443792579602964481,1593217081688092673,WartaTrans,https://twitter.com/WartaTrans/status/1593217081688092673,vaksinasi booster upaya pemkot surabaya cegah penyebaran covid,"['vaksinasi', 'booster', 'upaya', 'pemkot', 'surabaya', 'cegah', 'sebar', 'covid']"
Thu Nov 17 07:31:06 +0000 2022,1593144685572558849,0,0,0,0,in,759692754985242625,1593144685572558849,kumparan,https://twitter.com/kumparan/status/1593144685572558849,kembali naiknya kasus covid ini cukup membuat ketirketir hotel di surabaya,"['naik', 'covid', 'ketirketir', 'hotel', 'surabaya']"
Thu Nov 17 02:32:36 +0000 2022,1593069563583041537,0,0,0,0,in,79130206,1593069563583041537,jpnncom,https://twitter.com/jpnncom/status/1593069563583041537,kasus varian baru covid xbb terkonfirmasi di surabaya,"['varian', 'covid', 'xbb', 'konfirmasi', 'surabaya']"
Wed Nov 16 15:01:37 +0000 2022,1592895674181627907,0,0,0,0,in,1442122733886664704,1592895674181627907,Zyanpatra,https://twitter.com/Zyanpatra/status/1592895674181627907,kasus varian baru covid xbb terkonfirmasi di surabaya,"['varian', 'covid', 'xbb', 'konfirmasi', 'surabaya']"
Wed Nov 16 14:33:35 +0000 2022,1592888615474167808,0,0,0,0,in,21287066,1592888615474167808,beritajatimcom,https://twitter.com/beritajatimcom/status/1592888615474167808,update konfirmasi baru covid di jawa timur berikut daftar wilayah penyumbang tertinggi  surabaya  – berbagai daerah di jawa timur melaporkan adanya konfirmasi baru…      via,"['update', 'konfirmasi', 'covid', 'jawa', 'timur', 'daftar', 'wilayah', 'sumbang', 'tinggi', 'surabaya', '', 'daerah', 'jawa', 'timur', 'lapor', 'konfirmasi', 'baru', 'via']"
Wed Nov 16 14:05:34 +0000 2022,1592881567323414530,0,0,0,0,in,861408439934767104,1592881567323414530,lingkarjatimcom,https://twitter.com/lingkarjatimcom/status/1592881567323414530,meningkat dinkes catat ada sembilan kasus covid xbb di surabaya  lingkarjatim,"['tingkat', 'dinkes', 'catat', 'sembilan', 'covid', 'xbb', 'surabaya', 'lingkarjatim']"
Wed Nov 16 03:59:54 +0000 2022,1592729147830304768,0,0,0,0,in,1346374027690921986,1592729147830304768,PakrwCom,https://twitter.com/PakrwCom/status/1592729147830304768,membaiknya penanganan covid hingga melandai mendorong sektor pariwisata dan perekonomian jatim yang ditandai kedatangan cruise di surabaya,"['baik', 'tangan', 'covid', 'landai', 'dorong', 'sektor', 'pariwisata', 'ekonomi', 'jatim', 'tanda', 'datang', 'cruise', 'surabaya']"
